592, 1037.55, 1037.55, 307400.00
593, 1037.55, 1037.55, 307743.00
594, 1037.55, 1037.55, 308114.00
594, 1037.55, 1037.55, 308820.00
595, 1037.55, 1037.55, 308074.00
596, 1037.55, 1037.55, 307586.00
597, 1037.55, 1037.55, 307669.00
598, 1037.55, 1037.55, 307835.00
598, 1037.55, 1037.55, 305478.00
599, 1037.55, 1037.55, 305616.00
600, 1037.55, 1037.55, 305721.00
601, 1037.55, 1037.55, 305526.00
602, 1037.55, 1037.55, 305676.00
602, 1037.55, 1037.55, 305675.00
603, 1037.55, 1037.55, 305494.00
604, 1037.55, 1037.55, 305828.00
605, 1037.55, 1037.55, 305688.00
606, 1037.55, 1037.55, 305423.00
606, 1037.55, 1037.55, 305800.00
607, 1037.55, 1037.55, 306134.00
608, 1037.55, 1037.55, 305571.00
609, 1037.55, 1037.55, 305575.00
610, 1037.55, 1037.55, 305651.00
610, 1037.55, 1037.55, 305690.00
611, 1037.55, 1037.55, 305690.00
612, 1037.55, 1037.55, 305632.00
613, 1037.55, 1037.55, 305696.00
614, 1037.55, 1037.55, 305671.00
614, 1037.55, 1037.55, 305709.00
615, 1037.55, 1037.55, 305664.00
616, 1037.55, 1037.55, 305714.00
617, 1037.55, 1037.55, 305741.00
618, 1037.55, 1037.55, 305658.00
618, 1037.55, 1037.55, 305671.00
619, 1037.55, 1037.55, 305749.00
620, 1037.55, 1037.55, 305652.00
621, 1037.55, 1037.55, 305715.00
622, 1037.55, 1037.55, 305744.00
622, 1037.55, 1037.55, 305719.00
623, 1037.55, 1037.55, 305810.00
624, 1037.55, 1037.55, 305502.00
625, 1037.55, 1037.55, 305550.00
626, 1037.55, 1037.55, 305633.00
626, 1037.55, 1037.55, 305746.00
627, 1037.55, 1037.55, 305786.00
628, 1037.55, 1037.55, 305636.00
629, 1037.55, 1037.55, 305650.00
630, 1037.55, 1037.55, 305714.00
630, 1037.55, 1037.55, 304296.00
631, 1037.55, 1037.55, 259326.00
632, 1037.55, 1037.55, 219476.00
633, 1037.55, 1037.55, 219864.00
634, 1037.55, 1037.55, 220121.00
634, 1037.55, 1037.55, 220314.00
635, 1037.55, 1037.55, 219594.00
636, 1037.55, 1037.55, 220313.00
637, 1037.55, 1037.55, 220140.00
638, 1037.55, 1037.55, 220371.00
639, 1037.55, 1037.55, 220288.00
639, 1037.55, 1037.55, 220421.00
640, 1037.55, 1037.55, 220396.00
641, 1037.55, 1037.55, 223747.00
642, 1037.55, 1037.55, 281566.00
643, 1037.55, 1037.55, 277391.00
643, 1037.55, 1037.55, 280479.00
644, 1037.55, 1037.55, 280517.00
645, 1037.55, 1037.55, 280716.00
646, 1037.55, 1037.55, 280534.00
647, 1037.55, 1037.55, 280687.00
647, 1037.55, 1037.55, 280835.00
648, 1037.55, 1037.55, 281153.00
649, 1037.55, 1037.55, 282560.00
650, 1037.55, 1037.55, 279493.00
651, 1037.55, 1037.55, 279723.00
651, 1037.55, 1037.55, 279914.00
652, 1037.55, 1037.55, 279809.00
653, 1037.55, 1037.55, 279928.00
654, 1037.55, 1037.55, 279982.00
655, 1037.55, 1037.55, 279984.00
655, 1037.55, 1037.55, 279961.00
656, 1037.55, 1037.55, 279814.00
657, 1037.55, 1037.55, 280021.00
658, 1037.55, 1037.55, 280211.00
659, 1037.55, 1037.55, 279768.00
659, 1037.55, 1037.55, 279969.00
660, 1037.55, 1037.55, 280131.00
661, 1037.55, 1037.55, 280012.00
662, 1037.55, 1037.55, 280144.00
663, 1037.55, 1037.55, 280020.00
663, 1037.55, 1037.55, 279756.00
664, 1037.55, 1037.55, 280120.00
665, 1037.55, 1037.55, 280225.00
666, 1037.55, 1037.55, 279777.00
667, 1037.55, 1037.55, 279663.00
667, 1037.55, 1037.55, 279709.00
668, 1037.55, 1037.55, 279720.00
669, 1037.55, 1037.55, 279722.00
670, 1037.55, 1037.55, 279680.00
671, 1037.55, 1037.55, 279711.00
671, 1037.55, 1037.55, 279717.00
672, 1037.55, 1037.55, 279687.00
673, 1037.55, 1037.55, 279692.00
674, 1037.55, 1037.55, 279774.00
675, 1037.55, 1037.55, 279715.00
675, 1037.55, 1037.55, 279708.00
676, 1037.55, 1037.55, 279769.00
677, 1037.55, 1037.55, 279725.00
678, 1037.55, 1037.55, 279766.00
679, 1037.55, 1037.55, 279765.00
679, 1037.55, 1037.55, 279729.00
680, 1037.55, 1037.55, 279817.00
681, 1037.55, 1037.55, 279838.00
682, 1037.55, 1037.55, 279627.00
683, 1037.55, 1037.55, 279719.00
683, 1037.55, 1037.55, 279666.00
684, 1037.55, 1037.55, 279648.00
685, 1037.55, 1037.55, 279693.00
686, 1037.55, 1037.55, 279761.00
687, 1037.55, 1037.55, 279735.00
687, 1037.55, 1037.55, 279785.00
688, 1037.55, 1037.55, 279812.00
689, 1037.55, 1037.55, 279717.00
